init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2304.9751,2305.9688,,,2306.4692,2306.7188,,93,93,,,,,,,,,,,,,,,,bars/041.png,bars/mask001.png,,,,,,,,,,,,1,2,,,,,,,4,2,4,1,,,,,,2303.7688,2304.9691,space,1.1883,,2305.9692,2306.4691,2306.7192,2311.8051,space,5.0765,,2311.8054,73,8,2312.804,2312.8043,2317.019,space,4.1895,,0,0,0,0,1,20,85,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2317.0324,2318.0369,,,2318.52,2318.7684,,176,176,,,,,,,,,,,,,,,,bars/029.png,bars/mask005.png,,,,,,,,,,,,0,2,,,,,,,2,4,3,3,,,,,,,,,,,2318.0369,2318.52,2318.7684,2324.0013,space,5.2036,,2324.0015,86,49,2325.0016,2325.0019,2330.3508,space,5.3197,,0,1,1,1,1,90,45,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2330.3654,2331.3673,,,2331.8674,2332.1171,,169,169,,,,,,,,,,,,,,,,bars/031.png,bars/mask005.png,,,,,,,,,,,,0,2,,,,,,,0,6,0,6,,,,,,,,,,,2331.3675,2331.8674,2332.1171,2334.7172,space,2.5938,,2334.7174,49,46,2335.717,2335.7171,2340.4499,space,4.7141,,0,2,2,2,1,120,35,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2340.4657,2341.4665,,,2341.9501,2342.2,,115,115,,,,,,,,,,,,,,,,bars/035.png,bars/mask006.png,,,,,,,,,,,,0,2,,,,,,,2,4,0,5,,,,,,,,,,,2341.4665,2341.9501,2342.2001,2344.317,space,2.0997,,2344.3171,60,55,2345.3165,2345.3166,2378.5319,space,33.2089,,0,3,3,3,1,175,60,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2378.5466,2379.5479,,,2380.0477,2380.2977,,47,47,,,,,,,,,,,,,,,,bars/036.png,bars/mask005.png,,,,,,,,,,,,0,2,,,,,,,0,2,0,3,,,,,,,,,,,2379.5479,2380.0477,2380.2978,2382.8477,space,2.5435,,2382.8477,82,27,2383.8474,2383.8476,2387.464,space,3.5873,,0,4,4,4,1,145,20,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2387.4783,2388.4804,,,2388.9806,2389.2305,,160,160,,,,,,,,,,,,,,,,bars/005.png,bars/mask008.png,,,,,,,,,,,,2,2,,,,,,,0,4,0,5,,,,,,,,,,,2388.4804,2388.9805,2389.2305,2393.4647,space,4.2298,,2393.4648,30,20,2394.4635,2394.4635,2712.6446,space,318.1504,,0,5,5,5,1,10,140,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2712.6582,2713.6612,,,2714.1612,2714.4108,,34,34,,,,,,,,,,,,,,,,bars/039.png,bars/mask008.png,,,,,,,,,,,,0,1,,,,,,,0,2,0,1,,,,,,,,,,,2713.6612,2714.161,2714.4109,2716.0122,space,1.585,,2716.0122,39,71,2717.0106,2717.0106,2747.5301,space,30.5084,,0,6,6,6,1,175,105,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2747.5425,2748.5441,,,2749.0443,2749.2925,,118,118,,,,,,,,,,,,,,,,bars/037.png,bars/mask009.png,,,,,,,,,,,,1,2,,,,,,,0,0,1,1,,,,,,,,,,,2748.5443,2749.0443,2749.2925,2751.0422,space,1.7239,,2751.0423,32,13,2752.0424,2752.0424,2754.4589,space,2.3941,,0,7,7,7,1,150,105,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2754.4595,2755.4582,,,2755.959,2756.2099,,113,113,,,,,,,,,,,,,,,,bars/049.png,bars/mask001.png,,,,,,,,,,,,2,2,,,,,,,0,2,0,2,,,,,,,,,,,2755.4584,2755.9587,2756.21,2760.3935,space,4.1669,,2760.3936,47,2,2761.3935,2761.3936,2767.925,space,6.5014,,0,8,8,8,1,160,115,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2767.9367,2768.9429,,,2769.4411,2769.6761,,112,112,,,,,,,,,,,,,,,,bars/011.png,bars/mask003.png,,,,,,,,,,,,0,2,,,,,,,2,0,1,1,,,,,,,,,,,2768.9429,2769.441,2769.6761,2774.06,space,4.367,,2774.06,48,27,2775.0577,2775.0578,2870.4353,space,95.3472,,0,9,9,9,1,160,85,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2870.4472,2871.4365,,,2871.9353,2872.1854,,100,100,,,,,,,,,,,,,,,,bars/040.png,bars/mask003.png,,,,,,,,,,,,0,1,,,,,,,0,0,0,0,,,,,,,,,,,2871.4365,2871.9351,2872.1854,2875.221,space,3.0174,,2875.221,40,85,2876.2183,2876.2184,2877.1349,space,0.8903,,0,10,10,10,1,140,5,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2877.1354,2878.1349,,,2878.6346,2878.8848,,83,83,,,,,,,,,,,,,,,,bars/033.png,bars/mask004.png,,,,,,,,,,,,0,1,,,,,,,2,2,3,3,,,,,,,,,,,2878.135,2878.6344,2878.8849,2883.1535,space,4.2504,,2883.1536,58,72,2884.1511,2884.1513,2885.5677,space,1.3912,,0,11,11,11,1,25,155,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2885.5683,2886.5692,,,2887.068,2887.3176,,59,59,,,,,,,,,,,,,,,,bars/019.png,bars/mask001.png,,,,,,,,,,,,0,1,,,,,,,0,0,0,0,,,,,,,,,,,2886.5693,2887.0679,2887.3176,2889.6341,space,2.2942,,2889.6342,14,46,2890.6359,2890.636,2898.486,space,7.8322,,0,12,12,12,1,45,105,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2898.4983,2899.5019,,,2900.002,2900.2506,,70,70,,,,,,,,,,,,,,,,bars/019.png,bars/mask003.png,,,,,,,,,,,,0,1,,,,,,,0,2,0,0,,,,,,,,,,,2899.5019,2900.0019,2900.2506,2902.9859,space,2.7173,,2902.9859,25,35,2903.9848,2903.9848,2905.5361,space,1.5336,,0,13,13,13,1,45,105,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2905.5366,2906.5348,,,2907.0337,2907.2848,,67,67,,,,,,,,,,,,,,,,bars/019.png,bars/mask005.png,,,,,,,,,,,,0,1,,,,,,,0,4,0,4,,,,,,,,,,,2906.5348,2907.0336,2907.2848,2910.7518,space,3.4505,,2910.7518,22,38,2911.7508,2911.7509,2916.7163,space,4.9423,,0,14,14,14,1,45,105,,,,,,,,
,,611d03b822d4c8e041ea0c32,001,2023-12-14_08h40.41.214,bars,2023.2.3,Win32,60.60606061,,,,,,2916.7297,2917.734,,,2918.2175,2918.4657,,142,142,,,,,,,,,,,,,,,,bars/005.png,bars/mask002.png,,,,,,,,,,,,2,2,,,,,,,2,2,3,2,,,,,,,,,,,2917.7341,2918.2174,2918.4658,2921.1905,space,2.7069,,2921.1906,48,2,2922.1821,2922.1822,3061.644,space,139.4391,,0,15,15,15,1,10,140,,,,,,,,
