init_variables.started,init_variables.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,instruction_single.started,instruction_single.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,interval.started,interval.stopped,cue_single.started,cue_single.stopped,mask.started,mask.stopped,ori_response_single.started,res_ori,res,ori_response_single.stopped,key_resp_single.keys,key_resp_single.rt,key_resp_single.duration,disp_single.started,disp_single.stopped,key_resp.keys,key_resp.rt,key_resp.duration,single.thisRepN,single.thisTrialN,single.thisN,single.thisIndex,single.ran,ori,path,mask_path,instruction_bandit.started,instruction_bandit.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,cue_bandit.started,cue_bandit.stopped,bandit_res.keys,bandit_res.rt,bandit_res.duration,outcome_bandit.started,rew,action,outcome_bandit.stopped,bandit.thisRepN,bandit.thisTrialN,bandit.thisN,bandit.thisIndex,bandit.ran,actual_rew1,actual_rew2,rew1,rew2,instruction_task.started,instruction_task.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,wait_ready.started,wait_ready.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue.started,cue.stopped,ori_response.started,ori_response.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,outcome.started,diff1,diff2,outcome.stopped,disp_outcome_practice.started,disp_outcome_practice.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ori1,ori2,break_blk.started,break_blk.stopped,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,condition_file
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.2212,325.2791,space,35.0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,327.3304,328.3195,,,328.8264,329.0679,,114,114,,,,,,,,,,,,,,,,bars/015.png,bars/mask001.png,,,,,,,,,,,,6,1,,,,,,,7,5,7,6,,,,,,325.2874,327.3275,space,2.0173,,328.3197,328.8264,329.0681,333.771,space,4.6958,,333.7711,4,46,334.7693,334.7694,338.0152,space,3.2266,,0,0,0,0,1,110,160,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,338.021,339.0193,,,339.5192,339.7756,,59,59,,,,,,,,,,,,,,,,bars/000.png,bars/mask009.png,,,,,,,,,,,,4,1,,,,,,,9,3,10,2,,,,,,,,,,,339.0193,339.5192,339.7756,345.9191,space,6.1061,,345.9192,19,86,346.9191,346.9191,353.02,space,6.0809,,0,1,1,1,1,40,145,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,353.0254,354.0214,,,354.5188,354.769,,41,41,,,,,,,,,,,,,,,,bars/043.png,bars/mask003.png,,,,,,,,,,,,4,1,,,,,,,7,1,6,2,,,,,,,,,,,354.0215,354.5188,354.7691,358.4855,space,3.7085,,358.4856,11,89,359.4859,359.4859,361.7359,space,2.2244,,0,2,2,2,1,30,130,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,361.7361,362.7357,,,363.2357,363.4856,,71,71,,,,,,,,,,,,,,,,bars/042.png,bars/mask001.png,,,,,,,,,,,,2,2,,,,,,,5,3,5,2,,,,,,,,,,,362.7357,363.2357,363.4856,367.4187,space,3.9172,,367.4187,74,4,368.4186,368.4186,370.9852,space,2.5519,,0,3,3,3,1,145,75,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,370.9854,371.9852,,,372.483,372.7419,,76,76,,,,,,,,,,,,,,,,bars/042.png,bars/mask002.png,,,,,,,,,,,,2,2,,,,,,,7,1,6,2,,,,,,,,,,,371.9852,372.483,372.7419,376.6066,space,3.8538,,376.6067,69,1,377.6017,377.6017,381.5091,space,3.9005,,0,4,4,4,1,145,75,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,381.5093,382.5051,,,383.0015,383.2515,,106,106,,,,,,,,,,,,,,,,bars/029.png,bars/mask004.png,,,,,,,,,,,,2,1,,,,,,,5,0,5,0,,,,,,,,,,,382.5051,383.0015,383.2516,386.935,space,3.667,,386.935,16,61,387.9349,387.935,391.2182,space,3.263,,0,5,5,5,1,90,45,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,391.2183,392.2083,,,392.7013,392.9514,,100,100,,,,,,,,,,,,,,,,bars/045.png,bars/mask004.png,,,,,,,,,,,,8,1,,,,,,,7,2,8,3,,,,,,,,,,,392.2083,392.7012,392.9514,397.068,space,4.1077,,397.068,0,90,398.0679,398.0679,401.0846,space,3.0052,,0,6,6,6,1,100,10,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,401.0849,402.0845,,,402.5845,402.8344,,66,66,,,,,,,,,,,,,,,,bars/044.png,bars/mask000.png,,,,,,,,,,,,7,1,,,,,,,9,0,10,1,,,,,,,,,,,402.0845,402.5844,402.8345,406.0343,space,3.1964,,406.0343,9,89,407.0342,407.0343,410.6197,space,3.5764,,0,7,7,7,1,75,155,,,,,,,,
,,5a520774eedc3200014206b4,001,2023-12-16_14h45.41.845,bars,2023.2.3,Win32,60.24096386,,,,,,410.6247,411.6234,,,412.1176,412.3675,,36,36,,,,,,,,,,,,,,,,bars/012.png,bars/mask009.png,,,,,,,,,,,,0,2,,,,,,,7,0,6,0,,,,,,,,,,,411.6235,412.1175,412.3675,415.2413,space,2.8501,,415.2414,54,21,416.2341,416.2342,419.8677,space,3.6069,,0,8,8,8,1,90,15,,,,,,,,
